                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.45557,                0.28812,                0.88481,                0.95868,                 0.9473,                0.97496,                0.84671,                0.60923,                0.35238,                0.87163,               0.004456,               0.004456,               0.004456
                    143,                0.46396,                0.29524,                0.88943,                0.94268,                0.95614,                0.97371,                 0.8456,                0.60587,                0.36369,                0.87203,              0.0044164,              0.0044164,              0.0044164
                    144,                0.45592,                0.28609,                0.88737,                0.92929,                 0.9693,                0.97399,                0.84946,                0.61273,                0.36878,                0.87957,              0.0043768,              0.0043768,              0.0043768
                    145,                0.45871,                 0.2809,                0.88778,                 0.9321,                0.95912,                0.97169,                0.83946,                0.61915,                0.38076,                0.88433,              0.0043372,              0.0043372,              0.0043372
                    146,                0.45067,                0.28144,                0.88822,                0.92678,                0.96496,                0.96776,                0.84133,                 0.6127,                 0.3583,                0.88543,              0.0042976,              0.0042976,              0.0042976
                    147,                0.46039,                0.28931,                 0.8907,                0.92804,                0.96489,                0.96856,                0.84439,                0.61972,                0.35561,                0.89404,               0.004258,               0.004258,               0.004258
                    148,                0.46566,                0.28662,                0.89182,                0.94508,                0.96166,                0.97622,                0.84496,                0.62441,                0.34329,                0.89384,              0.0042184,              0.0042184,              0.0042184
                    149,                0.45674,                0.28393,                0.88562,                 0.9341,                0.96829,                0.97371,                0.84496,                0.62489,                0.37317,                0.89489,              0.0041788,              0.0041788,              0.0041788
                    150,                0.45902,                0.28379,                 0.8872,                0.93969,                0.96902,                0.97558,                0.84499,                0.62112,                0.36728,                0.89158,              0.0041392,              0.0041392,              0.0041392
                    151,                0.45909,                0.27993,                0.89054,                 0.9362,                0.96918,                0.97327,                0.84285,                 0.6162,                0.35636,                0.88641,              0.0040996,              0.0040996,              0.0040996
                    152,                0.44289,                0.27548,                0.88674,                0.94063,                0.97239,                0.97571,                0.84323,                0.62142,                0.34045,                 0.8946,                0.00406,                0.00406,                0.00406
